date,XLP,XLY
2010-02-04,26.05,28.85
2010-02-05,25.98,28.77
2010-02-08,25.95,28.59
2010-02-09,26.26,29.03
2010-02-10,26.23,28.91
2010-02-11,26.44,29.25
2010-02-12,26.44,29.25
2010-02-16,26.71,29.72
2010-02-17,26.90,29.96
2010-02-18,27.06,30.15
2010-02-19,27.12,30.22
2010-02-22,27.12,30.21
2010-02-23,26.97,30.03
2010-02-24,27.14,30.42
2010-02-25,27.16,30.47
2010-02-26,27.03,30.52
2010-03-01,27.22,31.00
2010-03-02,27.32,30.84
2010-03-03,27.33,30.93
2010-03-04,27.42,31.21
2010-03-05,27.59,31.79
2010-03-08,27.49,31.87
2010-03-09,27.45,31.82
2010-03-10,27.41,31.89
2010-03-11,27.46,32.12
2010-03-12,27.48,32.21
2010-03-15,27.69,32.17
2010-03-16,27.82,32.41
2010-03-17,27.94,32.57
2010-03-18,27.97,32.56
2010-03-19,27.77,32.40
2010-03-22,27.91,32.74
2010-03-23,28.13,32.87
2010-03-24,27.93,32.74
2010-03-25,27.89,32.93
2010-03-26,27.91,33.06
2010-03-29,28.04,33.11
2010-03-30,28.09,33.08
2010-03-31,27.93,32.84
2010-04-01,28.11,33.07
2010-04-05,28.11,33.47
2010-04-06,28.02,33.52
2010-04-07,27.84,33.40
2010-04-08,27.89,33.72
2010-04-09,28.04,33.97
2010-04-12,28.13,33.97
2010-04-13,28.04,34.15
2010-04-14,28.08,34.68
2010-04-15,28.03,34.83
2010-04-16,27.91,34.37
2010-04-19,28.02,34.43
2010-04-20,28.10,34.85
2010-04-21,28.10,35.01
2010-04-22,28.10,35.64
2010-04-23,28.03,35.67
2010-04-26,27.97,35.95
2010-04-27,27.48,34.91
2010-04-28,27.70,34.79
2010-04-29,27.79,35.56
2010-04-30,27.63,34.82
2010-05-03,27.79,35.52
2010-05-04,27.51,34.48
2010-05-05,27.61,33.99
2010-05-06,26.92,32.78
2010-05-07,26.74,32.18
2010-05-10,27.52,33.86
2010-05-11,27.51,33.85
2010-05-12,27.70,34.34
2010-05-13,27.53,33.57
2010-05-14,27.27,33.01
2010-05-17,27.56,33.26
2010-05-18,27.40,32.64
2010-05-19,27.33,32.44
2010-05-20,26.52,31.18
2010-05-21,26.62,31.73
2010-05-24,26.43,31.51
2010-05-25,26.12,31.83
2010-05-26,25.95,31.73
2010-05-27,26.48,32.87
2010-05-28,26.35,32.37
2010-06-01,26.29,31.88
2010-06-02,26.74,32.68
2010-06-03,26.78,32.79
2010-06-04,26.07,31.52
2010-06-07,25.87,30.92
2010-06-08,26.29,31.18
2010-06-09,26.24,31.22
2010-06-10,26.69,32.28
2010-06-11,26.47,32.25
2010-06-14,26.62,32.34
2010-06-15,26.89,33.11
2010-06-16,26.71,32.88
2010-06-17,26.95,32.68
2010-06-18,26.66,32.47
2010-06-21,26.59,32.21
2010-06-22,26.30,31.49
2010-06-23,26.47,31.47
2010-06-24,26.15,30.72
2010-06-25,25.88,30.81
2010-06-28,26.10,30.58
2010-06-29,25.68,29.49
2010-06-30,25.50,29.13
2010-07-01,25.55,29.37
2010-07-02,25.45,29.04
2010-07-06,25.60,29.04
2010-07-07,26.09,29.86
2010-07-08,26.48,30.12
2010-07-09,26.48,30.41
2010-07-12,26.57,30.45
2010-07-13,26.81,31.21
2010-07-14,26.82,31.01
2010-07-15,26.90,31.11
2010-07-16,26.52,30.02
2010-07-19,26.57,30.31
2010-07-20,26.89,30.74
2010-07-21,26.60,30.19
2010-07-22,26.90,31.10
2010-07-23,27.15,31.55
2010-07-26,27.29,32.02
2010-07-27,27.39,31.61
2010-07-28,27.24,31.39
2010-07-29,26.91,31.23
2010-07-30,26.98,31.44
2010-08-02,27.29,32.11
2010-08-03,27.05,31.62
2010-08-04,27.15,32.15
2010-08-05,27.03,32.25
2010-08-06,27.09,32.03
2010-08-09,27.23,32.34
2010-08-10,27.29,32.06
2010-08-11,26.84,31.22
2010-08-12,26.81,31.10
2010-08-13,26.80,30.75
2010-08-16,26.77,30.74
2010-08-17,27.03,31.24
2010-08-18,27.05,31.53
2010-08-19,26.73,30.92
2010-08-20,26.73,30.90
2010-08-23,26.79,30.62
2010-08-24,26.66,30.10
2010-08-25,26.72,30.41
2010-08-26,26.52,30.20
2010-08-27,26.69,30.69
2010-08-30,26.46,30.15
2010-08-31,26.48,30.19
2010-09-01,26.95,31.23
2010-09-02,27.12,31.81
2010-09-03,27.29,32.28
2010-09-07,27.18,31.76
2010-09-08,27.30,31.99
2010-09-09,27.39,32.02
2010-09-10,27.52,32.29
2010-09-13,27.55,32.68
2010-09-14,27.60,32.71
2010-09-15,27.79,32.77
2010-09-16,27.82,32.77
2010-09-17,27.55,32.75
2010-09-20,27.85,33.38
2010-09-21,27.80,33.24
2010-09-22,27.85,33.02
2010-09-23,27.67,32.85
2010-09-24,28.04,33.70
2010-09-27,27.88,33.48
2010-09-28,28.06,33.74
2010-09-29,27.98,33.50
2010-09-30,27.88,33.41
2010-10-01,27.93,33.45
2010-10-04,27.85,33.38
2010-10-05,28.11,34.08
2010-10-06,28.23,33.85
2010-10-07,28.13,34.01
2010-10-08,28.19,34.36
2010-10-11,28.22,34.37
2010-10-12,28.29,34.45
2010-10-13,28.53,34.50
2010-10-14,28.54,34.46
2010-10-15,28.61,34.71
2010-10-18,28.71,34.76
2010-10-19,28.36,34.13
2010-10-20,28.61,34.57
2010-10-21,28.71,34.77
2010-10-22,28.81,34.96
2010-10-25,28.88,35.18
2010-10-26,28.72,35.33
2010-10-27,28.57,35.11
2010-10-28,28.67,35.27
2010-10-29,28.77,35.26
2010-11-01,28.65,35.19
2010-11-02,28.82,35.59
2010-11-03,28.91,35.77
2010-11-04,29.26,36.33
2010-11-05,29.11,36.51
2010-11-08,29.06,36.45
2010-11-09,28.91,36.12
2010-11-10,28.82,36.44
2010-11-11,28.85,36.39
2010-11-12,28.71,36.01
2010-11-15,28.72,35.94
2010-11-16,28.40,35.45
2010-11-17,28.41,35.76
2010-11-18,28.79,36.07
2010-11-19,28.81,36.24
2010-11-22,28.81,36.41
2010-11-23,28.47,35.87
2010-11-24,28.69,36.61
2010-11-26,28.50,36.40
2010-11-29,28.45,36.23
2010-11-30,28.32,36.15
2010-12-01,28.78,36.92
2010-12-02,28.80,37.40
2010-12-03,28.81,37.42
2010-12-06,28.74,37.46
2010-12-07,28.90,37.48
2010-12-08,29.01,37.38
2010-12-09,29.09,37.43
2010-12-10,29.14,37.56
2010-12-13,29.14,37.38
2010-12-14,29.28,37.37
2010-12-15,29.31,37.25
2010-12-16,29.57,37.52
2010-12-17,29.36,37.36
2010-12-20,29.33,37.58
2010-12-21,29.26,37.74
2010-12-22,29.39,37.79
2010-12-23,29.40,37.63
2010-12-27,29.26,37.52
2010-12-28,29.34,37.44
2010-12-29,29.35,37.56
2010-12-30,29.30,37.49
2010-12-31,29.31,37.41
2011-01-03,29.35,37.85
2011-01-04,29.27,37.64
2011-01-05,29.28,37.95
2011-01-06,29.18,37.72
2011-01-07,29.03,37.70
2011-01-10,29.05,37.67
2011-01-11,29.03,37.66
2011-01-12,29.27,37.75
2011-01-13,29.33,37.69
2011-01-14,29.33,37.92
2011-01-18,29.35,38.03
2011-01-19,29.29,37.65
2011-01-20,29.44,37.73
2011-01-21,29.49,37.82
2011-01-24,29.54,37.97
2011-01-25,29.64,37.99
2011-01-26,29.56,38.05
2011-01-27,29.26,38.35
2011-01-28,28.98,37.10
2011-01-31,28.88,37.18
2011-02-01,29.09,37.62
2011-02-02,28.98,37.51
2011-02-03,29.13,37.95
2011-02-04,29.30,38.21
2011-02-07,29.34,38.41
2011-02-08,29.48,38.87
2011-02-09,29.53,39.13
2011-02-10,29.42,39.18
2011-02-11,29.58,39.58
2011-02-14,29.45,39.42
2011-02-15,29.44,39.47
2011-02-16,29.52,39.79
2011-02-17,29.72,39.80
2011-02-18,29.80,40.01
2011-02-22,29.59,39.05
2011-02-23,29.52,38.48
2011-02-24,29.40,38.71
2011-02-25,29.55,39.11
2011-02-28,29.72,39.41
2011-03-01,29.49,38.66
2011-03-02,29.41,38.81
2011-03-03,29.71,39.50
2011-03-04,29.58,39.21
2011-03-07,29.50,38.82
2011-03-08,29.76,39.13
2011-03-09,29.91,39.22
2011-03-10,29.71,38.77
2011-03-11,29.73,39.01
2011-03-14,29.52,38.53
2011-03-15,29.26,38.21
2011-03-16,28.84,37.56
2011-03-17,28.98,37.73
2011-03-18,29.05,37.58
2011-03-21,29.41,38.16
2011-03-22,29.37,37.86
2011-03-23,29.42,38.19
2011-03-24,29.69,38.75
2011-03-25,29.69,38.82
2011-03-28,29.68,38.42
2011-03-29,29.82,38.77
2011-03-30,29.98,39.19
2011-03-31,29.92,39.05
2011-04-01,30.07,39.30
2011-04-04,30.13,39.39
2011-04-05,30.16,39.52
2011-04-06,30.30,39.45
2011-04-07,30.34,39.29
2011-04-08,30.25,39.06
2011-04-11,30.41,39.07
2011-04-12,30.51,39.02
2011-04-13,30.53,39.15
2011-04-14,30.71,39.06
2011-04-15,30.84,39.25
2011-04-18,30.67,38.90
2011-04-19,30.73,38.99
2011-04-20,30.89,39.69
2011-04-21,30.90,39.91
2011-04-25,30.82,39.87
2011-04-26,31.03,39.94
2011-04-27,31.23,40.42
2011-04-28,31.43,40.58
2011-04-29,31.52,40.55
2011-05-02,31.56,40.69
2011-05-03,31.64,40.46
2011-05-04,31.60,40.37
2011-05-05,31.36,40.26
2011-05-06,31.44,40.29
2011-05-09,31.55,40.34
2011-05-10,31.74,40.86
2011-05-11,31.68,40.47
2011-05-12,32.15,40.87
2011-05-13,32.11,40.56
2011-05-16,32.12,40.02
2011-05-17,32.19,40.06
2011-05-18,32.24,40.53
2011-05-19,32.42,40.66
2011-05-20,32.32,40.27
2011-05-23,32.10,39.89
2011-05-24,32.07,39.69
2011-05-25,31.86,39.70
2011-05-26,31.91,40.06
2011-05-27,32.04,40.16
2011-05-31,32.31,40.44
2011-06-01,31.98,39.52
2011-06-02,31.61,39.43
2011-06-03,31.31,38.92
2011-06-06,31.15,38.51
2011-06-07,31.08,38.55
2011-06-08,31.10,38.25
2011-06-09,31.27,38.57
2011-06-10,30.91,37.86
2011-06-13,31.05,37.81
2011-06-14,31.38,38.48
2011-06-15,30.91,37.89
2011-06-16,31.16,37.80
2011-06-17,31.14,37.95
2011-06-20,31.37,38.26
2011-06-21,31.34,39.04
2011-06-22,31.14,38.74
2011-06-23,30.86,38.88
2011-06-24,30.61,38.50
2011-06-27,30.75,38.97
2011-06-28,30.81,39.71
2011-06-29,30.99,39.89
2011-06-30,31.23,40.21
2011-07-01,31.47,41.02
2011-07-05,31.46,41.20
2011-07-06,31.63,41.05
2011-07-07,31.85,41.62
2011-07-08,31.74,41.37
2011-07-11,31.51,40.57
2011-07-12,31.41,40.37
2011-07-13,31.41,40.58
2011-07-14,31.27,40.27
2011-07-15,31.36,40.29
2011-07-18,31.16,39.90
2011-07-19,31.59,40.67
2011-07-20,31.54,40.46
2011-07-21,31.80,40.93
2011-07-22,31.74,41.09
2011-07-25,31.45,40.82
2011-07-26,31.37,40.75
2011-07-27,31.03,40.04
2011-07-28,31.03,39.84
2011-07-29,30.83,39.65
2011-08-01,30.72,39.44
2011-08-02,30.32,37.95
2011-08-03,30.44,38.23
2011-08-04,29.49,36.37
2011-08-05,29.91,36.34
2011-08-08,28.78,34.06
2011-08-09,29.48,35.64
2011-08-10,28.35,34.12
2011-08-11,29.19,35.63
2011-08-12,29.54,36.07
2011-08-15,29.96,36.60
2011-08-16,30.03,36.40
2011-08-17,30.23,36.35
2011-08-18,29.69,34.55
2011-08-19,29.55,34.05
2011-08-22,29.64,34.15
2011-08-23,30.25,35.47
2011-08-24,30.38,36.10
2011-08-25,29.92,35.38
2011-08-26,30.17,36.12
2011-08-29,30.71,37.17
2011-08-30,30.79,37.34
2011-08-31,30.89,37.57
2011-09-01,30.78,37.11
2011-09-02,30.34,36.06
2011-09-06,30.22,35.95
2011-09-07,30.76,36.88
2011-09-08,30.68,36.38
2011-09-09,30.00,35.42
2011-09-12,30.03,35.84
2011-09-13,30.14,36.26
2011-09-14,30.50,36.86
2011-09-15,30.86,37.48
2011-09-16,30.84,37.77
2011-09-19,30.58,37.70
2011-09-20,30.64,37.50
2011-09-21,30.01,36.29
2011-09-22,29.44,35.20
2011-09-23,29.50,35.73
2011-09-26,30.07,36.57
2011-09-27,30.25,36.82
2011-09-28,29.68,36.19
2011-09-29,29.97,35.89
2011-09-30,29.66,34.86
2011-10-03,29.23,33.84
2011-10-04,29.51,34.91
2011-10-05,29.55,35.55
2011-10-06,29.90,36.38
2011-10-07,30.07,36.35
2011-10-10,30.54,37.58
2011-10-11,30.48,37.74
2011-10-12,30.72,38.08
2011-10-13,30.63,38.05
2011-10-14,30.87,38.67
2011-10-17,30.66,37.88
2011-10-18,30.89,38.65
2011-10-19,30.80,38.07
2011-10-20,30.97,38.26
2011-10-21,31.47,39.32
2011-10-24,31.25,39.90
2011-10-25,30.88,39.03
2011-10-26,31.19,38.88
2011-10-27,31.59,39.94
2011-10-28,31.51,39.63
2011-10-31,31.04,39.02
2011-11-01,30.50,38.18
2011-11-02,30.79,38.57
2011-11-03,31.17,39.07
2011-11-04,30.99,38.92
2011-11-07,31.25,39.17
2011-11-08,31.56,39.55
2011-11-09,30.82,38.14
2011-11-10,31.12,38.50
2011-11-11,31.48,39.47
2011-11-14,31.21,39.18
2011-11-15,31.36,39.32
2011-11-16,31.08,38.58
2011-11-17,30.97,37.90
2011-11-18,31.06,37.88
2011-11-21,30.56,37.29
2011-11-22,30.59,37.27
2011-11-23,30.26,36.53
2011-11-25,30.37,36.33
2011-11-28,30.85,37.44
2011-11-29,31.17,37.57
2011-11-30,31.90,38.74
2011-12-01,31.85,38.77
2011-12-02,31.74,39.07
2011-12-05,31.93,39.43
2011-12-06,31.97,39.30
2011-12-07,32.05,39.55
2011-12-08,31.68,38.71
2011-12-09,32.01,39.35
2011-12-12,31.72,39.23
2011-12-13,31.65,38.46
2011-12-14,31.49,38.06
2011-12-15,31.81,38.12
2011-12-16,31.49,37.90
2011-12-19,31.36,37.48
2011-12-20,32.01,38.51
2011-12-21,32.35,38.64
2011-12-22,32.34,38.75
2011-12-23,32.57,39.18
2011-12-27,32.63,39.30
2011-12-28,32.47,38.87
2011-12-29,32.64,39.27
2011-12-30,32.49,39.02
2012-01-03,32.46,39.35
2012-01-04,32.39,39.66
2012-01-05,32.37,39.99
2012-01-06,32.16,40.05
2012-01-09,32.21,39.99
2012-01-10,32.32,40.25
2012-01-11,32.18,40.31
2012-01-12,32.17,40.43
2012-01-13,32.14,40.38
2012-01-17,32.26,40.49
2012-01-18,32.33,41.14
2012-01-19,32.39,41.50
2012-01-20,32.40,41.16
2012-01-23,32.37,41.13
2012-01-24,32.19,41.25
2012-01-25,32.56,41.55
2012-01-26,32.44,41.48
2012-01-27,32.22,41.45
2012-01-30,32.01,41.33
2012-01-31,32.03,41.32
2012-02-01,32.26,41.46
2012-02-02,32.38,41.41
2012-02-03,32.48,42.26
2012-02-06,32.46,42.17
2012-02-07,32.49,42.37
2012-02-08,32.50,42.47
2012-02-09,32.68,42.54
2012-02-10,32.61,42.31
2012-02-13,32.75,42.65
2012-02-14,32.83,42.60
2012-02-15,32.82,42.41
2012-02-16,33.03,42.59
2012-02-17,33.06,42.96
2012-02-21,32.87,42.81
2012-02-22,32.78,42.70
2012-02-23,32.95,42.91
2012-02-24,33.06,42.86
2012-02-27,33.06,43.11
2012-02-28,33.17,43.35
2012-02-29,33.23,43.19
2012-03-01,33.18,43.55
2012-03-02,33.21,43.52
2012-03-05,33.36,43.48
2012-03-06,33.08,42.80
2012-03-07,33.13,43.29
2012-03-08,33.36,43.73
2012-03-09,33.47,43.98
2012-03-12,33.59,43.86
2012-03-13,33.84,44.54
2012-03-14,33.74,44.48
2012-03-15,33.80,44.63
2012-03-16,33.60,44.35
2012-03-19,33.62,44.58
2012-03-20,33.60,44.66
2012-03-21,33.65,44.71
2012-03-22,33.68,44.60
2012-03-23,33.76,44.65
2012-03-26,33.99,45.36
2012-03-27,33.97,45.29
2012-03-28,33.89,44.90
2012-03-29,33.88,44.89
2012-03-30,34.08,45.09
2012-04-02,34.35,45.21
2012-04-03,34.16,45.12
2012-04-04,34.05,44.70
2012-04-05,34.05,45.01
2012-04-09,33.74,44.60
2012-04-10,33.44,43.51
2012-04-11,33.61,44.11
2012-04-12,33.64,44.67
2012-04-13,33.63,44.55
2012-04-16,33.77,44.39
2012-04-17,34.11,44.93
2012-04-18,34.12,44.93
2012-04-19,34.00,44.57
2012-04-20,34.31,44.64
2012-04-23,33.78,44.16
2012-04-24,33.79,44.01
2012-04-25,34.01,44.75
2012-04-26,34.32,45.31
2012-04-27,34.27,45.87
2012-04-30,34.18,45.61
2012-05-01,34.27,45.91
2012-05-02,34.30,46.16
2012-05-03,34.35,45.80
2012-05-04,34.08,44.91
2012-05-07,34.13,44.89
2012-05-08,34.05,44.35
2012-05-09,33.88,44.18
2012-05-10,34.12,44.33
2012-05-11,34.03,44.24
2012-05-14,33.89,43.62
2012-05-15,33.85,43.55
2012-05-16,33.96,43.48
2012-05-17,33.72,42.33
2012-05-18,33.52,42.01
2012-05-21,33.65,42.75
2012-05-22,33.69,42.92
2012-05-23,33.60,43.15
2012-05-24,33.92,43.35
2012-05-25,33.89,43.28
2012-05-29,34.13,43.88
2012-05-30,33.85,43.19
2012-05-31,33.78,43.10
2012-06-01,33.16,41.74
2012-06-04,33.27,41.89
2012-06-05,33.23,42.12
2012-06-06,33.68,43.03
2012-06-07,33.80,43.03
2012-06-08,34.09,43.41
2012-06-11,33.93,42.75
2012-06-12,34.09,43.21
2012-06-13,34.05,42.58
2012-06-14,34.51,43.15
2012-06-15,34.33,43.42
2012-06-18,34.42,43.73
2012-06-19,34.39,44.13
2012-06-20,34.21,44.08
2012-06-21,33.81,43.12
2012-06-22,33.91,43.31
2012-06-25,33.70,42.64
2012-06-26,33.78,43.17
2012-06-27,33.98,43.11
2012-06-28,34.13,42.87
2012-06-29,34.77,43.78
2012-07-02,34.97,43.91
2012-07-03,35.13,43.87
2012-07-05,35.00,43.98
2012-07-06,34.96,43.77
2012-07-09,34.92,43.53
2012-07-10,34.96,43.27
2012-07-11,34.91,43.02
2012-07-12,34.94,42.92
2012-07-13,35.33,43.62
2012-07-16,35.15,43.34
2012-07-17,35.30,43.77
2012-07-18,35.31,44.00
2012-07-19,35.26,44.29
2012-07-20,35.05,43.75
2012-07-23,34.74,43.11
2012-07-24,34.63,42.82
2012-07-25,34.64,42.73
2012-07-26,35.21,43.42
2012-07-27,35.61,44.28
2012-07-30,35.79,44.11
2012-07-31,35.63,43.54
2012-08-01,35.45,43.36
2012-08-02,35.16,43.47
2012-08-03,35.75,44.33
2012-08-06,35.73,44.49
2012-08-07,35.54,44.91
2012-08-08,35.79,44.69
2012-08-09,35.64,44.66
2012-08-10,35.63,44.62
2012-08-13,35.62,44.64
2012-08-14,35.76,44.75
2012-08-15,35.78,44.89
2012-08-16,35.87,45.26
2012-08-17,35.90,45.43
2012-08-20,35.90,45.24
2012-08-21,35.68,45.18
2012-08-22,35.57,45.31
2012-08-23,35.29,45.00
2012-08-24,35.60,45.37
2012-08-27,35.65,45.30
2012-08-28,35.67,45.39
2012-08-29,35.59,45.61
2012-08-30,35.45,45.36
2012-08-31,35.46,45.55
2012-09-04,35.67,45.44
2012-09-05,35.61,45.51
2012-09-06,36.05,46.53
2012-09-07,35.76,46.78
2012-09-10,35.72,46.71
2012-09-11,35.61,46.69
2012-09-12,35.42,46.92
2012-09-13,36.05,47.52
2012-09-14,35.78,47.71
2012-09-17,35.88,47.53
2012-09-18,36.08,47.30
2012-09-19,36.18,47.79
2012-09-20,36.38,47.73
2012-09-21,35.96,47.53
2012-09-24,36.08,47.40
2012-09-25,35.83,46.84
2012-09-26,35.83,46.52
2012-09-27,35.95,46.99
2012-09-28,35.83,46.79
2012-10-01,36.06,46.76
2012-10-02,36.09,46.67
2012-10-03,36.20,47.04
2012-10-04,36.37,47.47
2012-10-05,36.51,47.61
2012-10-08,36.40,47.52
2012-10-09,36.05,46.76
2012-10-10,35.90,46.47
2012-10-11,35.82,46.26
2012-10-12,35.85,46.25
2012-10-15,36.09,46.71
2012-10-16,36.18,47.13
2012-10-17,36.34,47.40
2012-10-18,36.14,47.43
2012-10-19,35.71,46.58
2012-10-22,35.73,46.43
2012-10-23,35.25,46.06
2012-10-24,35.25,45.88
2012-10-25,35.47,45.77
2012-10-26,35.35,45.92
2012-10-31,35.39,46.07
2012-11-01,35.41,46.60
2012-11-02,35.20,46.57
2012-11-05,35.14,46.69
2012-11-06,35.40,46.94
2012-11-07,34.98,46.39
2012-11-08,34.60,45.64
2012-11-09,34.60,45.42
2012-11-12,34.60,45.46
2012-11-13,34.58,45.59
2012-11-14,34.20,44.91
2012-11-15,34.19,44.88
2012-11-16,34.41,45.18
2012-11-19,34.97,46.15
2012-11-20,35.10,46.38
2012-11-21,35.15,46.54
2012-11-23,35.67,47.16
2012-11-26,35.41,46.94
2012-11-27,35.38,46.75
2012-11-28,35.72,47.36
2012-11-29,35.91,47.49
2012-11-30,36.04,47.53
2012-12-03,35.90,47.28
2012-12-04,35.83,47.08
2012-12-05,35.89,46.94
2012-12-06,35.93,47.24
2012-12-07,36.18,47.42
2012-12-10,36.14,47.15
2012-12-11,36.16,47.30
2012-12-12,36.08,47.36
2012-12-13,36.02,47.05
2012-12-14,35.96,46.85
2012-12-17,36.04,47.69
2012-12-18,36.03,48.25
2012-12-19,35.67,47.91
2012-12-20,35.87,48.01
2012-12-21,35.17,47.28
2012-12-24,35.06,47.32
2012-12-26,34.76,46.83
2012-12-27,34.82,46.89
2012-12-28,34.45,46.51
2012-12-31,34.90,47.44
2013-01-02,35.80,48.43
2013-01-03,35.71,48.55
2013-01-04,35.81,48.73
2013-01-07,35.57,48.61
2013-01-08,35.47,48.47
2013-01-09,35.55,48.55
2013-01-10,35.76,48.83
2013-01-11,35.92,48.87
2013-01-14,36.03,48.99
2013-01-15,36.14,49.35
2013-01-16,36.09,49.24
2013-01-17,36.33,49.76
2013-01-18,36.48,49.82
2013-01-22,36.49,49.95
2013-01-23,36.48,49.99
2013-01-24,36.58,50.37
2013-01-25,36.76,50.90
2013-01-28,36.79,50.66
2013-01-29,36.99,50.46
2013-01-30,36.92,50.37
2013-01-31,36.87,50.13
2013-02-01,37.17,50.42
2013-02-04,36.82,49.80
2013-02-05,37.26,50.33
2013-02-06,37.31,50.44
2013-02-07,37.51,50.33
2013-02-08,37.48,50.72
2013-02-11,37.48,50.55
2013-02-12,37.44,50.75
2013-02-13,37.48,50.86
2013-02-14,37.56,50.88
2013-02-15,37.61,50.94
2013-02-19,37.99,51.13
2013-02-20,37.92,50.35
2013-02-21,38.04,49.93
2013-02-22,38.26,50.21
